[0.9776900944876235, 0.27988300741810423, -0.9987792538542004, -0.7531771675316605, 0.23130316007976615, -0.47540677372186213, -0.2900956878696639, 0.17112501629360133]|41040|97
[0.14153234653955638, 0.27988300741810423, -0.5682446761786477, -0.9174557608649625, 0.23130316007976615, -0.8559373911265069, -0.2900956878696639, -0.007727192689643392]|41320|101
[0.14153234653955638, 0.27988300741810423, -0.5682446761786477, -0.7531771675316605, 0.23130316007976615, -0.6440371698469367, -0.2900956878696639, 0.17112501629360133]|31960|101
[0.14153234653955638, 0.27988300741810423, -0.9987792538542004, -0.7531771675316605, -0.3485103993822183, -0.8559373911265069, -0.41723293451729493, 0.17112501629360133]|36800|83
[0.14153234653955638, 0.27988300741810423, -0.9987792538542004, -0.7531771675316605, -0.3485103993822183, -0.8559373911265069, -0.2900956878696639, 0.17112501629360133]|35760|101
[0.3393888160473877, 0.27988300741810423, -0.9987792538542004, -0.7531771675316605, 0.23130316007976615, -0.8559373911265069, -0.2900956878696639, 0.2700296030477145]|39260|101
[0.14153234653955638, 0.27988300741810423, -0.5682446761786477, 0.886494821350504, 0.23130316007976615, -0.47540677372186213, -0.3302902697207031, 0.17112501629360133]|25740|99
[0.35272186636082536, 0.27988300741810423, -0.994208214509138, -0.7531771675316605, 0.495530410285022, -0.8559373911265069, -0.2900956878696639, 0.17112501629360133]|56480|101
[0.14153234653955638, 0.27988300741810423, -0.5682446761786477, -0.7531771675316605, 0.23130316007976615, -0.47540677372186213, -0.3302902697207031, 0.17112501629360133]|40020|103
[0.14153234653955638, 0.27988300741810423, -0.5682446761786477, -0.7531771675316605, 0.23130316007976615, -0.47540677372186213, -0.3302902697207031, 0.17112501629360133]|66800|104
[0.4780426998512701, 0.27988300741810423, -0.2502516157421415, -0.16824305699242337, 0.23130316007976615, -0.47540677372186213, -0.3302902697207031, 0.17112501629360133]|35080|101
[0.14153234653955638, 0.27988300741810423, -0.5682446761786477, -0.7531771675316605, 0.23130316007976615, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|40180|91
[0.14153234653955638, 0.27988300741810423, -0.4600724005060588, -0.16824305699242337, 0.23130316007976615, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|41840|101
[0.14153234653955638, 0.27988300741810423, -0.5682446761786477, -0.7531771675316605, 0.23130316007976615, -0.8559373911265069, -0.3302902697207031, 0.48674450954769766]|30300|101
[0.14153234653955638, 0.27988300741810423, -0.767219546353126, -0.7531771675316605, 0.23130316007976615, -0.8072627308473659, -0.3302902697207031, 0.17112501629360133]|30780|101
[0.14153234653955638, 0.27988300741810423, -0.767219546353126, -0.4199448248235049, 0.23130316007976615, -0.5954454477424387, -0.3302902697207031, 0.48674450954769766]|39560|101
[0.10229997620213127, 0.27988300741810423, -0.5682446761786477, -0.7531771675316605, 0.23130316007976615, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|32220|101
[0.434093186513822, 0.27988300741810423, -0.767219546353126, -0.7025361431937409, 0.9666591149715054, -0.8559373911265069, -0.3302902697207031, 0.4822760768901406]|39540|99
[0.14153234653955638, 0.27988300741810423, -0.767219546353126, -0.16824305699242337, 0.23130316007976615, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|58380|101
[0.10229997620213127, 0.27988300741810423, -0.767219546353126, -0.16824305699242337, -0.7582116354271384, -0.8559373911265069, -0.3302902697207031, 0.48674450954769766]|32060|101
[0.14153234653955638, 0.27988300741810423, -0.29619743558436284, -0.3955476932904416, 0.9666591149715054, -0.8559373911265069, -0.35307237569375083, 0.17112501629360133]|34740|89
[0.14153234653955638, 0.27988300741810423, -0.767219546353126, -0.16824305699242337, -0.7582116354271384, -0.8559373911265069, -0.35307237569375083, 0.17112501629360133]|30040|101
[0.434093186513822, 0.27988300741810423, -0.767219546353126, -0.16824305699242337, -0.7582116354271384, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|37000|101
[0.14153234653955638, 0.5010044848183695, -0.767219546353126, -0.16824305699242337, -0.7582116354271384, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|29880|102
[0.14153234653955638, 0.27988300741810423, -0.5682446761786477, -0.16824305699242337, -0.7582116354271384, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|33700|101
[0.434093186513822, 0.5306419912250457, -0.5682446761786477, -0.16824305699242337, -0.15250848366268066, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|32240|101
[0.017847927616974957, -0.21342070627044918, -0.6706429908697047, -0.16824305699242337, -0.3709411259047839, -0.30536474211090825, -0.3302902697207031, 0.7275010853114838]|35680|101
[0.434093186513822, 0.27988300741810423, -0.5682446761786477, -0.16824305699242337, -0.3709411259047839, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|43040|104
[0.017847927616974957, -0.303607470317649, -0.6706429908697047, -0.16824305699242337, -0.3709411259047839, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|37020|101
[0.14153234653955638, -0.21342070627044918, -0.5682446761786477, 0.9687239024653238, -0.3012942420343607, -0.8715417240365126, -0.3302902697207031, 0.17112501629360133]|32140|101
[0.017847927616974957, 0.27988300741810423, -0.1662741641164811, -0.0795560924470804, -0.5520756797263413, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|34300|94
[0.434093186513822, -0.5746279746077465, -0.5682446761786477, -0.16824305699242337, 0.1497398308771971, -0.8559373911265069, -0.2679682032405455, 0.17112501629360133]|31400|101
[0.587285759464651, -0.303607470317649, -0.5040262085488749, -0.16824305699242337, -0.3709411259047839, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|29640|102
[0.017847927616974957, -0.21342070627044918, -0.7501346014709647, -0.16824305699242337, -0.3709411259047839, -0.8559373911265069, -0.3302902697207031, 0.737788021666415]|30620|101
[0.017847927616974957, 0.4487652593686262, -0.5040262085488749, -0.2937625500104488, -0.3709411259047839, -0.8559373911265069, -0.3302902697207031, 0.737788021666415]|30260|101
[-0.08381230411002649, -0.21342070627044918, -0.5682446761786477, -0.2937625500104488, -0.3709411259047839, -0.8559373911265069, -0.3302902697207031, 0.17112501629360133]|36140|101
[-0.08381230411002649, -0.21342070627044918, -0.5682446761786477, -0.2937625500104488, -0.3709411259047839, -0.8559373911265069, -0.3302902697207031, 0.737788021666415]|33160|101
[-0.08381230411002649, -0.21342070627044918, -0.5682446761786477, -0.2937625500104488, -0.3709411259047839, -0.8559373911265069, -0.3302902697207031, 0.6425719182436034]|39580|103
[-0.08381230411002649, -0.7575765138758421, -0.9745992183810461, -0.16824305699242337, -0.3709411259047839, -0.24545324333273988, -0.3302902697207031, 0.737788021666415]|33640|101
[-0.08381230411002649, -0.9720117006035307, -0.5682446761786477, -0.2937625500104488, -0.3709411259047839, -0.8559373911265069, -0.3302902697207031, 0.6425719182436034]|32200|101
[0.5846415581784423, -0.21342070627044918, -0.5682446761786477, -0.2937625500104488, -0.01705310664415327, -0.8559373911265069, -0.2439695637955892, 0.737788021666415]|34140|101
[-0.08381230411002649, -0.9720117006035307, -0.5682446761786477, -0.2937625500104488, -0.01705310664415327, -0.8559373911265069, -0.3302902697207031, 0.5797321453713724]|30820|101
[0.5846415581784423, -0.9720117006035307, -0.5682446761786477, -0.2937625500104488, 0.6832287674658222, -0.9325881883867015, -0.3302902697207031, 0.737788021666415]|32440|101
[0.5846415581784423, -0.2540359383058668, -0.5682446761786477, -0.3905441382115926, 0.6832287674658222, -0.8559373911265069, -0.3302902697207031, 0.737788021666415]|32100|101
[0.5846415581784423, -0.9720117006035307, -0.5682446761786477, -0.2937625500104488, 0.6832287674658222, -0.9325881883867015, -0.3302902697207031, 0.5797321453713724]|35200|101
[-0.08381230411002649, -0.9720117006035307, -0.5682446761786477, -0.2937625500104488, -0.01705310664415327, -0.8559373911265069, -0.3302902697207031, 0.737788021666415]|33620|101
[0.5846415581784423, -0.9720117006035307, -0.5682446761786477, -0.3700534979469825, 0.6832287674658222, -0.8559373911265069, -0.3302902697207031, 0.5797321453713724]|40900|99
[0.4799677323812914, -0.8058826514932043, -0.5682446761786477, -0.2937625500104488, 0.7140649007267263, -0.3805682196421891, -0.3302902697207031, 0.5797321453713724]|29600|102
[0.4799677323812914, -0.2540359383058668, -0.5682446761786477, -0.2937625500104488, 0.7140649007267263, -0.3805682196421891, -0.3302902697207031, 0.9145769494523741]|32060|101
[0.5846415581784423, 0.06313065928206973, -0.5682446761786477, -0.2937625500104488, 0.7140649007267263, -0.8559373911265069, -0.3302902697207031, -0.008555482163339123]|32300|98
[0.5846415581784423, -0.20328185591848769, -0.5682446761786477, -0.2937625500104488, 0.7140649007267263, -0.8559373911265069, -0.3302902697207031, 0.5797321453713724]|39720|102
[0.4476643365507782, -0.39417532268229905, -0.5682446761786477, -0.3700534979469825, 0.7140649007267263, -0.8559373911265069, -0.3302902697207031, 0.5797321453713724]|35300|101
[0.4476643365507782, -0.39417532268229905, -0.5682446761786477, -0.3700534979469825, 0.07445010445797107, -0.8559373911265069, -0.23713450203811903, 0.5797321453713724]|33760|101
[0.4476643365507782, 0.5826032751618453, -0.8465312621179149, -0.3700534979469825, 0.40104643405121787, 0.006166123168647175, -0.3302902697207031, 0.9049378315570618]|36220|101
[0.5846415581784423, -0.8058826514932043, -0.7947300559238024, -0.2937625500104488, 0.6832287674658222, -0.8559373911265069, -0.3302902697207031, 0.9049378315570618]|32240|101
